time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-30T21:37:58.600Z,36.7355,-98.752,4.242,3.3,ml,,130,,0.54,us,us200040xy,2016-01-30T02:10:58.040Z,"10km SW of Alva, Oklahoma",earthquake,2.2,7.6,,,reviewed,tul,tul
2015-10-30T20:20:20.300Z,36.0739,-97.5736,4.673,3.6,mwr,,97,,0.67,us,us200040xa,2016-01-30T02:10:57.040Z,"13km N of Crescent, Oklahoma",earthquake,1.7,7.4,0.041,57,reviewed,tul,us
2015-10-30T20:03:49.050Z,37.0613,-97.526,6.14,2.6,ml,,106,0.062,1.05,us,us200040wn,2016-01-30T02:10:57.040Z,"7km ENE of Caldwell, Kansas",earthquake,1.6,6.5,0.157,23,reviewed,ismp,ismp
2015-10-30T18:48:56.700Z,36.294,-98.2004,6.803,2.7,ml,,81,,0.82,us,us200041fu,2016-01-30T02:10:57.040Z,"22km NNE of Okeene, Oklahoma",earthquake,1.1,6.5,,,reviewed,tul,tul
2015-10-30T16:52:43.600Z,36.7804,-98.652,1.61,3.1,ml,,122,,0.21,us,us200040u9,2016-01-30T02:10:57.040Z,"3km SSE of Alva, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2015-10-30T11:37:06.300Z,35.8561,-97.3552,5.828,3.2,ml,,58,,0.44,us,us200040pl,2016-01-30T02:10:57.040Z,"6km ESE of Guthrie, Oklahoma",earthquake,2.5,7.2,,,reviewed,tul,tul
2015-10-30T04:37:02.220Z,37.1523,-97.6225,4.62,3.4,mwr,,69,0.017,0.55,us,us200040mu,2016-01-30T02:10:56.040Z,"13km N of Caldwell, Kansas",earthquake,1.6,4.8,,12,reviewed,ismp,slm
2015-10-29T22:24:39.570Z,32.8325,-96.9209,5,2.5,mb_lg,,73,0.001,0.41,us,us200040lc,2016-01-30T02:10:55.040Z,"3km NE of Irving, Texas",earthquake,2.2,1.6,0.128,16,reviewed,us,us
2015-10-29T18:30:46.500Z,36.2146,-97.2811,5.999,2.7,ml,,57,,0.42,us,us200040jv,2016-01-30T02:10:55.040Z,"8km S of Perry, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-10-29T14:07:20.200Z,35.8541,-97.354,5.516,2.5,ml,,87,,0.61,us,us10003xln,2016-01-30T02:10:54.040Z,"7km ESE of Guthrie, Oklahoma",earthquake,2.2,6.9,,,reviewed,tul,tul
2015-10-29T11:32:47.100Z,36.8288,-97.7826,3.182,2.5,ml,,39,,0.46,us,us10003xl9,2016-01-30T02:10:54.040Z,"4km WNW of Medford, Oklahoma",earthquake,1.3,6.3,,,reviewed,tul,tul
2015-10-29T09:06:49.300Z,36.8249,-97.7858,2.883,2.8,ml,,39,,0.45,us,us10003xhe,2016-01-30T02:10:54.040Z,"5km WNW of Medford, Oklahoma",earthquake,2.2,7.9,,,reviewed,tul,tul
2015-10-29T08:35:51.800Z,36.7934,-98.2615,5.454,2.7,ml,,95,,0.43,us,us10003xll,2016-01-30T02:10:54.040Z,"9km ENE of Cherokee, Oklahoma",earthquake,2.3,4.6,,,reviewed,tul,tul
2015-10-29T05:43:35.100Z,36.4256,-97.3401,1.102,3,ml,,53,,0.44,us,us200040dn,2016-01-30T02:10:54.040Z,"15km NNW of Perry, Oklahoma",earthquake,0.9,7.8,,,reviewed,tul,tul
2015-10-29T05:26:56.500Z,36.134,-97.3028,1.936,3.3,ml,,59,,0.53,us,us200040dl,2016-01-30T02:10:54.040Z,"17km S of Perry, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul
2015-10-29T01:20:47.100Z,35.8619,-97.3546,3.84,3.5,ml,,60,,0.51,us,us200040cw,2016-01-30T02:10:54.040Z,"6km ESE of Guthrie, Oklahoma",earthquake,1.9,7.5,,,reviewed,tul,tul
2015-10-29T00:00:43.350Z,37.1175,-97.6223,4.38,2.6,ml,,77,0.019,0.42,us,us200040m2,2016-01-30T02:10:53.040Z,"9km N of Caldwell, Kansas",earthquake,1.3,5.7,0.227,23,reviewed,ismp,ismp
2015-10-28T12:59:37.100Z,36.7558,-98.7556,3.408,2.5,ml,,153,,0.33,us,us200040aj,2016-01-22T23:41:21.040Z,"9km SW of Alva, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul
2015-10-28T11:59:54.000Z,36.7023,-97.6965,0.106,3.1,ml,,48,,0.8,us,us2000405k,2016-01-22T23:41:21.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.1,7.5,,,reviewed,tul,tul
2015-10-28T10:53:24.600Z,36.6426,-97.6733,5,2.8,ml,,49,,0.61,us,us10003xgd,2016-01-22T23:41:21.040Z,"19km SSE of Medford, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2015-10-28T05:12:45.600Z,36.7299,-97.9508,6.071,2.5,ml,,103,,0.47,us,us2000407d,2016-01-22T23:41:21.040Z,"21km WSW of Medford, Oklahoma",earthquake,1,5.7,,,reviewed,tul,tul
2015-10-27T21:03:56.000Z,36.6553,-98.7187,3.516,3.3,ml,,141,,0.53,us,us20003zzg,2016-01-22T23:41:20.040Z,"17km SSW of Alva, Oklahoma",earthquake,4.4,7.8,,,reviewed,tul,tul
2015-10-27T20:51:28.100Z,36.2812,-97.5159,7.716,2.8,ml,,86,,0.48,us,us10003xli,2016-01-22T23:41:20.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,6.3,,,reviewed,tul,tul
2015-10-27T16:21:35.800Z,36.3375,-96.8108,2.531,2.8,ml,,134,,0.36,us,us10003xhp,2016-01-22T23:41:20.040Z,"0km W of Pawnee, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul
2015-10-27T15:44:41.200Z,36.1762,-97.3871,4.798,3.1,ml,,60,,0.65,us,us10003rvd,2016-01-22T23:41:20.040Z,"15km SW of Perry, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-10-27T12:27:41.590Z,37.1523,-97.6252,4.62,2.6,ml,,68,0.017,0.38,us,us2000409r,2016-01-22T23:41:19.040Z,"13km N of Caldwell, Kansas",earthquake,3.6,5.9,0.187,23,reviewed,ismp,ismp
2015-10-27T10:48:59.700Z,36.2139,-97.5708,5,3,ml,,64,,0.53,us,us10003rt7,2016-01-22T23:41:19.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015-10-27T10:21:41.100Z,36.8304,-97.7941,4.615,2.8,ml,,40,,0.39,us,us10003xgl,2016-01-22T23:41:19.040Z,"5km WNW of Medford, Oklahoma",earthquake,1.3,6.9,,,reviewed,tul,tul
2015-10-27T09:13:35.100Z,36.8285,-97.7887,2.531,3.4,ml,,40,,0.64,us,us10003rs7,2016-01-22T23:41:19.040Z,"5km WNW of Medford, Oklahoma",earthquake,0.9,7.6,,,reviewed,tul,tul
2015-10-27T07:53:01.920Z,37.121,-97.6218,4.09,2.5,ml,,76,0.015,0.47,us,us2000409k,2016-01-22T23:41:19.040Z,"9km N of Caldwell, Kansas",earthquake,1.5,4.8,0.167,23,reviewed,ismp,ismp
2015-10-27T03:06:49.380Z,37.1217,-97.6213,4.02,3.6,ml,,76,0.015,0.33,us,us10003rqb,2016-01-22T23:41:19.040Z,"10km N of Caldwell, Kansas",earthquake,4.7,6.8,0.175,25,reviewed,ismp,ismp
2015-10-27T02:21:47.500Z,37.122,-97.6177,3.87,3.3,ml,,77,0.014,0.24,us,us10003rq2,2016-01-22T23:41:18.040Z,"10km N of Caldwell, Kansas",earthquake,4.3,7.2,0.153,25,reviewed,ismp,ismp
2015-10-26T21:24:51.100Z,36.3919,-98.6672,5,2.5,ml,,125,,0.49,us,us10003xit,2016-01-22T23:41:18.040Z,"21km NW of Fairview, Oklahoma",earthquake,1.6,2,,,reviewed,tul,tul
2015-10-26T12:00:36.300Z,36.2629,-97.3827,7.949,2.8,ml,,58,,0.53,us,us10003xi7,2016-01-22T23:41:17.040Z,"8km WSW of Perry, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul
2015-10-26T10:56:22.500Z,36.6163,-98.3755,7.548,2.6,ml,,107,,0.39,us,us10003xjw,2016-01-22T23:41:17.040Z,"12km NW of Helena, Oklahoma",earthquake,1.9,5.6,,,reviewed,tul,tul
2015-10-26T10:54:13.900Z,36.7248,-97.9491,7.081,2.7,ml,,92,,0.34,us,us10003rjl,2016-01-22T23:41:17.040Z,"21km WSW of Medford, Oklahoma",earthquake,1.2,6.2,,,reviewed,tul,tul
2015-10-26T09:28:19.700Z,36.6104,-97.5651,3.898,2.5,ml,,78,,0.37,us,us10003rlt,2016-01-22T23:41:17.040Z,"24km WSW of Tonkawa, Oklahoma",earthquake,1.6,7.3,,,reviewed,tul,tul
2015-10-26T06:34:00.900Z,36.3662,-97.7008,5,3.4,ml,,62,,0.58,us,us10003rdw,2016-01-22T23:41:16.040Z,"16km ESE of Enid, Oklahoma",earthquake,2.7,7.5,,,reviewed,tul,tul
2015-10-26T05:35:06.800Z,36.2828,-97.513,7.916,2.5,ml,,61,,0.56,us,us10003rkx,2016-01-22T23:41:16.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2015-10-26T05:05:23.300Z,36.5674,-97.4024,7.347,2.5,ml,,50,,0.47,us,us10003rl6,2016-01-22T23:41:16.040Z,"14km SW of Tonkawa, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul
2015-10-26T04:27:31.400Z,36.6702,-97.9076,6.816,2.6,ml,,74,,0.62,us,us10003xkf,2016-01-22T23:41:16.040Z,"21km SW of Medford, Oklahoma",earthquake,1.1,6.3,,,reviewed,tul,tul
2015-10-26T02:24:24.700Z,35.8936,-96.7952,3.936,2.9,ml,,101,,0.65,us,us10003rjc,2016-03-29T21:48:14.518Z,"10km SSW of Cushing, Oklahoma",earthquake,1.5,3.7,,,reviewed,tul,tul
2015-10-26T00:46:20.600Z,36.3703,-97.6987,6.306,2.8,ml,,62,,0.56,us,us10003xi2,2016-01-22T23:41:16.040Z,"16km E of Enid, Oklahoma",earthquake,1.6,1,,,reviewed,tul,tul
2015-10-26T00:13:04.300Z,36.5375,-97.7273,2.837,2.6,ml,,55,,0.47,us,us10003rns,2016-01-22T23:41:16.040Z,"20km NE of Enid, Oklahoma",earthquake,1.3,6.7,,,reviewed,tul,tul
2015-10-25T22:01:37.800Z,36.129,-97.2813,5,2.5,ml,,59,,0.52,us,us10003rm5,2016-01-22T23:41:16.040Z,"17km S of Perry, Oklahoma",earthquake,1.1,7.6,,,reviewed,tul,tul
2015-10-25T17:28:18.700Z,36.8296,-97.7906,4.806,2.5,ml,,40,,0.45,us,us10003rmb,2016-01-22T23:41:15.040Z,"5km WNW of Medford, Oklahoma",earthquake,1.6,3.7,,,reviewed,tul,tul
2015-10-25T16:55:29.600Z,36.6539,-97.7305,5.144,2.5,ml,,45,,0.5,us,us10003xgs,2016-01-22T23:41:15.040Z,"16km S of Medford, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2015-10-25T05:05:14.100Z,36.1857,-98.811,7.132,3,ml,,143,,0.3,us,us10003r9e,2016-01-22T23:41:15.040Z,"21km NE of Taloga, Oklahoma",earthquake,2.1,6.5,,,reviewed,tul,tul
2015-10-25T01:29:10.600Z,36.8255,-97.7877,2.583,2.9,ml,,40,,0.66,us,us10003r8p,2016-01-22T23:41:14.040Z,"5km WNW of Medford, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2015-10-24T23:53:03.200Z,36.7674,-97.8703,3.609,2.6,ml,,56,,0.75,us,us10003rl4,2016-01-22T23:41:14.040Z,"12km WSW of Medford, Oklahoma",earthquake,2.5,7.9,,,reviewed,tul,tul
2015-10-24T22:25:33.900Z,36.5133,-99.0698,5,2.6,ml,,196,,0.34,us,us20004fpg,2016-01-22T23:41:14.040Z,"14km NE of Mooreland, Oklahoma",earthquake,4.2,2,,,reviewed,tul,tul
2015-10-24T22:08:09.000Z,36.8302,-97.7883,5.446,3.5,ml,,40,,0.4,us,us10003r89,2016-01-22T23:41:14.040Z,"5km WNW of Medford, Oklahoma",earthquake,4,7.7,,,reviewed,tul,tul
2015-10-24T21:13:07.800Z,36.8304,-97.7932,5.308,3.2,ml,,40,,0.6,us,us10003r7v,2016-01-22T23:41:14.040Z,"5km WNW of Medford, Oklahoma",earthquake,3.1,7.6,,,reviewed,tul,tul
2015-10-24T16:27:02.430Z,37.2292,-97.9598,2.72,3,ml,,100,0.009,0.57,us,us10003rl7,2016-01-22T23:41:14.040Z,"8km SE of Harper, Kansas",earthquake,2.2,6.5,0.188,23,reviewed,ismp,ismp
2015-10-24T14:08:50.500Z,36.7807,-97.5479,5.751,2.5,ml,,67,,0.7,us,us10003xgc,2016-01-22T23:41:14.040Z,"16km E of Medford, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul
2015-10-24T13:31:24.900Z,36.2974,-97.0825,5.647,2.7,ml,,51,,0.56,us,us10003xjf,2016-01-22T23:41:13.040Z,"18km E of Perry, Oklahoma",earthquake,1.6,7.4,,,reviewed,tul,tul
2015-10-24T09:46:24.900Z,35.9794,-96.8223,3.734,2.7,ml,,60,,0.4,us,us10003rjk,2016-01-22T23:41:13.040Z,"5km W of Cushing, Oklahoma",earthquake,1.7,3.2,,,reviewed,tul,tul
2015-10-24T05:57:56.500Z,36.7833,-97.5441,5.562,3.2,ml,,63,,0.41,us,us10003r5d,2016-01-22T23:41:13.040Z,"17km E of Medford, Oklahoma",earthquake,1.1,6.4,,,reviewed,tul,tul
2015-10-23T23:03:10.600Z,35.8879,-96.8965,4.124,2.7,ml,,67,,0.69,us,us10003rj5,2016-01-22T23:41:13.040Z,"15km SW of Cushing, Oklahoma",earthquake,1.6,6.3,,,reviewed,tul,tul
2015-10-23T22:19:09.000Z,36.7328,-97.8435,6.289,2.6,ml,,49,,0.4,us,us20004g1h,2016-01-22T23:41:12.040Z,"12km SW of Medford, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul
2015-10-23T21:01:07.300Z,35.7902,-96.9958,5.341,2.6,ml,,62,,0.67,us,us20004fph,2016-01-22T23:41:12.040Z,"14km NW of Chandler, Oklahoma",earthquake,1.3,6.9,,,reviewed,tul,tul
2015-10-23T20:21:16.810Z,37.0573,-97.932,5.71,2.7,ml,,75,0.07,0.75,us,us10003rl5,2016-01-22T23:41:12.040Z,"13km SE of Anthony, Kansas",earthquake,2.1,6.5,0.161,22,reviewed,ismp,ismp
2015-10-23T17:46:38.500Z,36.0336,-97.1217,5.123,2.5,ml,,64,,0.59,us,us10003r2a,2016-01-22T23:41:12.040Z,"10km SSW of Stillwater, Oklahoma",earthquake,1.3,0.8,,,reviewed,tul,tul
2015-10-23T13:25:12.100Z,36.8979,-97.6607,5.845,2.8,ml,,38,,0.65,us,us10003xjc,2016-01-22T23:41:11.040Z,"12km NNE of Medford, Oklahoma",earthquake,1.1,5.7,,,reviewed,tul,tul
2015-10-23T13:00:17.800Z,36.2813,-96.9235,5.318,2.7,ml,,57,,0.57,us,us10003r0a,2016-01-22T23:41:11.040Z,"12km WSW of Pawnee, Oklahoma",earthquake,1.1,5.8,,,reviewed,tul,tul
2015-10-23T12:30:04.520Z,32.4574,-97.1396,5.72,2.6,mb_lg,,81,0.008,0.43,us,us10003rp2,2016-01-22T23:41:11.040Z,"4km NW of Venus, Texas",earthquake,2.2,5.7,0.096,28,reviewed,us,us
2015-10-22T17:22:49.600Z,36.3304,-97.7305,6.787,2.5,ml,,101,,0.36,us,us10003qsp,2016-01-22T23:41:10.040Z,"15km ESE of Enid, Oklahoma",earthquake,1.8,7.6,,,reviewed,tul,tul
2015-10-22T01:33:33.200Z,36.9385,-98.0212,5.904,3.1,ml,,105,,0.43,us,us10003qqh,2016-01-22T23:41:09.040Z,"23km S of Anthony, Kansas",earthquake,2.6,7,,,reviewed,tul,tul
2015-10-21T20:02:14.530Z,37.1202,-97.6207,3.88,2.6,ml,,77,0.016,0.54,us,us10003qhd,2016-01-15T20:51:37.040Z,"9km N of Caldwell, Kansas",earthquake,2,7.4,0.173,21,reviewed,ismp,ismp
2015-10-21T12:38:53.900Z,36.8333,-98.2586,5.366,2.5,ml,,114,,0.38,us,us10003q8m,2016-01-15T20:51:34.040Z,"12km NE of Cherokee, Oklahoma",earthquake,1.9,3.6,,,reviewed,tul,tul
2015-10-21T04:07:14.000Z,36.3316,-97.7302,5.589,2.6,ml,,64,,0.34,us,us10003xib,2016-01-15T20:51:31.040Z,"15km ESE of Enid, Oklahoma",earthquake,1.1,7.4,,,reviewed,tul,tul
2015-10-21T03:34:14.000Z,36.7851,-98.1059,5.429,2.8,ml,,61,,0.63,us,us10003qbd,2016-01-15T20:51:30.040Z,"22km E of Cherokee, Oklahoma",earthquake,1.4,4.9,,,reviewed,tul,tul
2015-10-20T23:36:56.760Z,45.7271,-77.1392,18,3.1,mb_lg,,,,0.77,us,us100040ey,2016-01-15T20:51:28.040Z,"10km S of Pembroke, Canada",earthquake,2.1,1.9,,,reviewed,ott,ott
2015-10-20T23:34:51.940Z,45.7344,-77.1451,18,3.8,mb_lg,,,,0.81,us,us10003q3y,2016-05-26T21:31:21.710Z,"9km SSW of Pembroke, Canada",earthquake,2.3,2,,,reviewed,ott,ott
2015-10-20T16:36:21.600Z,36.2995,-97.5564,5,2.5,ml,,61,,0.19,us,us10003pyx,2016-01-15T20:51:25.040Z,"24km W of Perry, Oklahoma",earthquake,1.4,2,,,reviewed,tul,tul
2015-10-20T10:07:50.700Z,36.9521,-97.8368,1.197,2.8,ml,,40,,0.48,us,us10003pvv,2016-01-15T20:51:23.040Z,"18km NNW of Medford, Oklahoma",earthquake,1.9,7.7,,,reviewed,tul,tul
2015-10-20T09:49:04.000Z,35.9789,-96.8028,5,2.5,ml,,65,,0.55,us,us10003q09,2016-01-15T20:51:23.040Z,"3km WSW of Cushing, Oklahoma",earthquake,1.5,4.8,,,reviewed,tul,tul
2015-10-19T22:39:47.980Z,32.8755,-96.9134,5,2.7,mb_lg,,57,0.029,0.61,us,us10003pt3,2016-01-15T20:51:18.040Z,"5km SSW of Farmers Branch, Texas",earthquake,2.6,1.8,0.124,17,reviewed,us,us
2015-10-19T15:42:09.500Z,36.8989,-97.6529,5,3.2,ml,,38,,0.4,us,us10003prb,2016-01-15T20:51:15.040Z,"12km NE of Medford, Oklahoma",earthquake,2.1,7.4,,,reviewed,tul,tul
2015-10-19T12:09:01.800Z,36.2449,-97.4156,7.526,2.8,ml,,83,,0.48,us,us10003pn5,2016-01-15T20:51:14.040Z,"12km WSW of Perry, Oklahoma",earthquake,1.4,0.4,,,reviewed,tul,tul
2015-10-19T11:41:54.400Z,36.3066,-98.2327,6.499,2.8,ml,,81,,0.54,us,us10003xi6,2016-01-15T20:51:14.040Z,"22km E of Fairview, Oklahoma",earthquake,1.1,7.5,,,reviewed,tul,tul
2015-10-19T11:09:04.200Z,37.056,-97.9333,6.07,2.8,ml,,76,0.072,0.41,us,us10003pmv,2016-01-15T20:51:14.040Z,"13km SE of Anthony, Kansas",earthquake,1.5,6.7,0.184,23,reviewed,ismp,ismp
2015-10-19T05:22:51.000Z,36.761,-98.0721,4.089,3.2,ml,,52,,0.59,us,us10003pl9,2016-01-15T20:51:12.040Z,"25km E of Cherokee, Oklahoma",earthquake,2.5,7.2,,,reviewed,tul,tul
2015-10-19T04:55:29.400Z,36.7346,-97.8401,5.648,3.1,mwr,,49,,0.72,us,us10003pl4,2016-01-15T20:51:11.040Z,"12km SW of Medford, Oklahoma",earthquake,3.2,7.1,,16,reviewed,tul,slm
2015-10-19T03:14:15.270Z,37.0565,-97.9333,5.55,2.8,ml,,76,0.071,0.39,us,us10003pks,2016-01-15T20:51:11.040Z,"13km SE of Anthony, Kansas",earthquake,5,7.2,0.174,22,reviewed,ismp,ismp
2015-10-19T00:08:50.650Z,37.1192,-97.6185,3.79,3,ml,,78,0.017,0.43,us,us10003pk9,2016-01-15T20:51:10.040Z,"9km N of Caldwell, Kansas",earthquake,4.7,6.9,0.185,24,reviewed,ismp,ismp
2015-10-18T21:42:38.460Z,37.2137,-97.9818,4.68,2.7,ml,,71,0.016,0.34,us,us10003pjq,2016-01-15T20:51:09.040Z,"8km NNE of Anthony, Kansas",earthquake,2.8,5.8,0.239,22,reviewed,ismp,ismp
2015-10-18T19:16:23.970Z,37.2142,-97.9812,4.89,2.8,ml,,71,0.015,0.41,us,us10003pj8,2016-01-15T20:51:08.040Z,"8km NNE of Anthony, Kansas",earthquake,2.1,7.4,0.179,21,reviewed,ismp,ismp
2015-10-18T14:31:02.600Z,36.5369,-98.5001,4.405,2.5,ml,,106,,0.29,us,us10003psa,2016-01-15T20:51:06.040Z,"20km W of Helena, Oklahoma",earthquake,2.2,7.6,,,reviewed,tul,tul
2015-10-18T07:08:19.720Z,37.06,-97.528,6.1,2.6,ml,,106,0.062,0.32,us,us10003pre,2016-01-15T20:51:03.040Z,"7km ENE of Caldwell, Kansas",earthquake,1.8,5.3,0.191,23,reviewed,ismp,ismp
2015-10-18T05:07:34.200Z,35.8532,-97.3492,5.582,3.1,ml,,55,,0.53,us,us10003pgm,2016-01-15T20:51:03.040Z,"7km ESE of Guthrie, Oklahoma",earthquake,1.8,7.4,,,reviewed,tul,tul
2015-10-18T03:12:51.700Z,35.853,-97.35,5.8,3.3,ml,,,,0.64,us,us10003pgf,2016-01-15T20:51:02.040Z,"7km ESE of Guthrie, Oklahoma",earthquake,3.1,5.9,,,reviewed,tul,tul
2015-10-17T23:56:58.200Z,36.3712,-98.7193,5,2.6,ml,,90,,0.69,us,us10003ps0,2016-01-15T20:51:00.040Z,"24km WNW of Fairview, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul
2015-10-17T20:30:45.800Z,36.759,-98.0676,5.898,2.8,ml,,52,,0.57,us,us10003xiq,2016-01-15T20:50:58.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.4,5.1,,,reviewed,tul,tul
2015-10-17T13:20:00.640Z,37.0575,-97.934,5.82,3.4,mwr,,76,0.071,0.39,us,us10003pcq,2016-01-15T20:50:56.040Z,"13km SE of Anthony, Kansas",earthquake,2.5,6.6,,15,reviewed,ismp,slm
2015-10-17T13:12:08.700Z,36.3042,-98.2309,5,2.9,ml,,58,,0.65,us,us10003pcp,2016-01-15T20:50:56.040Z,"22km E of Fairview, Oklahoma",earthquake,2.6,2,,,reviewed,tul,tul
2015-10-17T12:12:49.970Z,37.0537,-97.9413,6.21,3.4,mwr,,79,0.078,0.6,us,us10003pcg,2016-01-15T20:50:56.040Z,"13km SE of Anthony, Kansas",earthquake,3.6,6.3,,12,reviewed,ismp,slm
2015-10-17T10:15:13.000Z,35.9768,-96.8208,4.29,3,ml,,51,,0.62,us,us10003pbt,2016-01-15T20:50:55.040Z,"4km W of Cushing, Oklahoma",earthquake,1.6,1,,,reviewed,tul,tul
2015-10-17T01:51:36.300Z,36.7194,-97.9336,6.157,2.8,ml,,58,,0.54,us,us10003pah,2016-01-15T20:50:52.040Z,"20km WSW of Medford, Oklahoma",earthquake,1.7,5.3,,,reviewed,tul,tul
2015-10-17T01:08:25.600Z,36.4243,-97.0226,2.16,2.5,ml,,64,,0.44,us,us10003psx,2016-01-15T20:50:52.040Z,"21km WNW of Pawnee, Oklahoma",earthquake,2.2,7.9,,,reviewed,tul,tul
2015-10-16T22:38:54.800Z,36.8489,-97.8831,5.604,2.9,ml,,68,,0.56,us,us10003p93,2016-01-15T20:50:50.040Z,"14km WNW of Medford, Oklahoma",earthquake,2.4,6.3,,,reviewed,tul,tul
2015-10-16T20:50:20.660Z,36.7511667,-90.8601667,15.74,3.2,mlg,26,72,0.3349,0.26,nm,nm60119416,2016-01-15T20:50:50.040Z,"14km NNW of Doniphan, Missouri",earthquake,0.6,0.51,,0,reviewed,nm,nm
2015-10-16T20:26:07.650Z,36.7613333,-90.8578333,16.01,3.48,mw,53,74,0.3276,0.31,nm,nm60119406,2016-01-15T20:50:49.040Z,"15km N of Doniphan, Missouri",earthquake,0.44,0.6,,21,reviewed,nm,nm
2015-10-16T18:36:03.800Z,36.7362,-97.9436,6.882,2.5,ml,,100,,0.73,us,us10003p7v,2016-01-15T20:50:49.040Z,"20km WSW of Medford, Oklahoma",earthquake,1.5,6.1,,,reviewed,tul,tul
2015-10-16T06:18:31.000Z,36.3278,-97.5313,10.46,2.5,ml,,60,,0.2,us,us10003p4m,2016-01-15T20:50:45.040Z,"22km W of Perry, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul
2015-10-16T04:28:24.500Z,36.4967,-98.7352,5,2.5,ml,,119,,0.47,us,us10003xjg,2016-01-15T20:50:45.040Z,"34km S of Alva, Oklahoma",earthquake,3.6,2,,,reviewed,tul,tul
2015-10-15T21:47:56.970Z,37.0542,-97.936,5.82,2.6,ml,,77,0.075,0.36,us,us10003p71,2016-01-15T20:50:42.040Z,"13km SE of Anthony, Kansas",earthquake,1.8,4.1,0.194,22,reviewed,ismp,ismp
2015-10-15T21:40:11.000Z,36.2981,-97.5483,5,2.5,ml,,86,,0.48,us,us10003xhu,2016-01-15T20:50:42.040Z,"23km W of Perry, Oklahoma",earthquake,0.9,2,,,reviewed,tul,tul
2015-10-15T21:24:10.270Z,37.2117,-97.9785,4.44,2.5,ml,,68,0.016,0.34,us,us10003p6j,2016-01-15T20:50:42.040Z,"7km NE of Anthony, Kansas",earthquake,1.6,3.6,0.122,21,reviewed,ismp,ismp
2015-10-15T17:09:44.700Z,35.8556,-97.3449,5.494,2.5,ml,,55,,0.45,us,us10003xjz,2016-01-15T20:50:41.040Z,"7km ESE of Guthrie, Oklahoma",earthquake,1.3,4.8,,,reviewed,tul,tul
2015-10-15T12:13:38.800Z,36.5291,-98.9806,5,2.5,ml,,180,,0.35,us,us10003nxd,2016-01-15T20:50:39.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,3,1.9,,,reviewed,tul,tul
2015-10-15T11:28:02.500Z,36.7589,-98.0695,6.489,3,ml,,52,,0.59,us,us10003nw4,2016-01-15T20:50:39.040Z,"25km E of Cherokee, Oklahoma",earthquake,3.1,7.7,,,reviewed,tul,tul
2015-10-15T07:32:19.100Z,36.1819,-97.367,6.512,3.1,ml,,60,,0.68,us,us10003nt8,2016-01-15T20:50:38.040Z,"13km SSW of Perry, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2015-10-15T06:50:03.100Z,35.8566,-97.3464,4.847,3.5,ml,,56,,0.62,us,us10003nt2,2016-01-15T20:50:38.040Z,"7km ESE of Guthrie, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2015-10-15T05:10:20.010Z,37.0573,-97.939,4.73,2.8,ml,,96,0.074,0.48,us,us10003nsw,2016-01-15T20:50:38.040Z,"13km SE of Anthony, Kansas",earthquake,1.8,5.4,0.128,13,reviewed,ismp,ismp
2015-10-15T05:09:56.350Z,37.0555,-97.9363,5.79,2.9,ml,,77,0.074,0.28,us,us10003nsv,2016-01-15T20:50:38.040Z,"13km SE of Anthony, Kansas",earthquake,3.9,6.7,0.175,22,reviewed,ismp,ismp
2015-10-15T00:04:57.400Z,36.3546,-96.7648,5,2.6,ml,,77,,0.43,us,us10003xjv,2016-01-15T20:50:36.040Z,"3km ENE of Pawnee, Oklahoma",earthquake,1.3,2,,,reviewed,tul,tul
2015-10-14T23:56:26.100Z,36.3469,-96.7753,5,3,ml,,66,,0.81,us,us10003nrj,2016-01-11T21:07:27.040Z,"2km ENE of Pawnee, Oklahoma",earthquake,2.1,7.7,,,reviewed,tul,tul
